Artist and Title;Artist ID;Title ID;Week;T10;Pk;(x?);PkStreams;Total;Date Precision;Release Date;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
Zara Larsson-Ruin My Life;1Xylc3o4UrD53lo9CvFvVg;5tAa8Uaqr4VvA3693mbIhU;161;;26;;1,850,552;186,781,512; day; 2018-10-18;0,665;0,699;11;-5,265;1;0,0578;0,423;0;0,0969;0,585;124,896;audio_features;spotify:track:5tAa8Uaqr4VvA3693mbIhU;https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU;https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU;190932;4
JISOO-FLOWER;6UZ0ba50XreR4TM8u322gs;69CrOS7vEHIrhC2ILyEi0s;91;2;6;;4,674,337;186,611,270; day; 2023-03-31;0,843;0,389;9;-7,669;0;0,036;0,0316;0,0000062;0,0982;0,639;123,956;audio_features;spotify:track:69CrOS7vEHIrhC2ILyEi0s;https://api.spotify.com/v1/tracks/69CrOS7vEHIrhC2ILyEi0s;https://api.spotify.com/v1/audio-analysis/69CrOS7vEHIrhC2ILyEi0s;173134;4
Camila Cabello-Crying in the Club;4nDoRrQiYLoBzwC5BhVJzF;1SJtlNRJDeYHioymcvsqev;165;;30;;1,813,578;186,509,810; day; 2017-05-18;0,334;0,617;6;-5,834;0;0,383;0,334;0;0,163;0,603;85,227;audio_features;spotify:track:1SJtlNRJDeYHioymcvsqev;https://api.spotify.com/v1/tracks/1SJtlNRJDeYHioymcvsqev;https://api.spotify.com/v1/audio-analysis/1SJtlNRJDeYHioymcvsqev;216391;4
Sky Rompiendo-El Cielo;51XrH5fQP2oIQynuKxSWcW;4PA1wK0leCjmRZlP5dQ8Lv;110;;15;;2,870,426;186,381,346; day; 2023-06-02;0,715;0,642;10;-7,492;0;0,0515;0,0687;0;0,0997;0,169;105,964;audio_features;spotify:track:4PA1wK0leCjmRZlP5dQ8Lv;https://api.spotify.com/v1/tracks/4PA1wK0leCjmRZlP5dQ8Lv;https://api.spotify.com/v1/audio-analysis/4PA1wK0leCjmRZlP5dQ8Lv;191321;4
YNW Melly-Suicidal;1cNDP5yjU5vjeR8qMf4grg;1iSqfoUFnQwV0QW1EfUit8;148;;23;;2,181,193;186,151,920; day; 2019-11-22;0,735;0,369;9;-9,682;0;0,0688;0,334;0;0,126;0,235;140,004;audio_features;spotify:track:1iSqfoUFnQwV0QW1EfUit8;https://api.spotify.com/v1/tracks/1iSqfoUFnQwV0QW1EfUit8;https://api.spotify.com/v1/audio-analysis/1iSqfoUFnQwV0QW1EfUit8;222997;4
Bad Bunny-Yo No Soy Celoso;4q3ewBCX7sLwd24euuV69X;5kVZxyMY1gfdCLiChsfjn1;122;1;10;;6,728,646;185,622,214; day; 2022-05-06;0,872;0,588;0;-6,276;1;0,0492;0,275;0;0,17;0,93;142,004;audio_features;spotify:track:5kVZxyMY1gfdCLiChsfjn1;https://api.spotify.com/v1/tracks/5kVZxyMY1gfdCLiChsfjn1;https://api.spotify.com/v1/audio-analysis/5kVZxyMY1gfdCLiChsfjn1;230704;4
KAROL G-GATÚBELA;790FomKkXshlbRYZFtlgla;1ga4PztXOIw1yBbdUt2X8v;131;;28;;2,183,691;185,507,648; day; 2022-08-26;0,627;0,858;11;-2,824;0;0,386;0,263;0;0,21;0,342;92,523;audio_features;spotify:track:1ga4PztXOIw1yBbdUt2X8v;https://api.spotify.com/v1/tracks/1ga4PztXOIw1yBbdUt2X8v;https://api.spotify.com/v1/audio-analysis/1ga4PztXOIw1yBbdUt2X8v;209160;4
Marshmello-One Thing Right;64KEffDW9EtZ1y2vBYgq8T;4hPpVbbakQNv8YTHYaOJP4;168;;26;;2,058,847;185,504,454; day; 2019-06-21;0,659;0,625;4;-2,253;1;0,045;0,0644;0;0,582;0,442;88,042;audio_features;spotify:track:4hPpVbbakQNv8YTHYaOJP4;https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4;https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4;181824;4
Lizzy McAlpine-ceilings;1GmsPCcpKgF9OhlNXjOsbS;2L9N0zZnd37dwF0clgxMGI;110;;28;;2,414,688;185,375,212; day; 2022-04-08;0,516;0,322;9;-11,762;1;0,0292;0,473;0,00194;0,215;0,261;148,005;audio_features;spotify:track:2L9N0zZnd37dwF0clgxMGI;https://api.spotify.com/v1/tracks/2L9N0zZnd37dwF0clgxMGI;https://api.spotify.com/v1/audio-analysis/2L9N0zZnd37dwF0clgxMGI;182888;3
Ed Sheeran-Cross Me;6eUKZXaKkcviH0Ku9w2n3V;543bCW2ruMPmxUBWirQ3MR;115;3;7;;3,284,601;185,084,170; day; 2019-05-24;0,746;0,787;4;-6,373;1;0,12;0,214;0;0,0669;0,607;95,005;audio_features;spotify:track:543bCW2ruMPmxUBWirQ3MR;https://api.spotify.com/v1/tracks/543bCW2ruMPmxUBWirQ3MR;https://api.spotify.com/v1/audio-analysis/543bCW2ruMPmxUBWirQ3MR;206187;4
Justin Timberlake-Say Something;31TPClRtHm23RisEBtV3X7;1LhMopPAallLeaeNutqbgS;143;;21;;1,937,314;184,992,257; day; 2018-02-02;0,707;0,632;10;-7,031;1;0,0789;0,103;0,0000109;0,0841;0,372;97,04;audio_features;spotify:track:1LhMopPAallLeaeNutqbgS;https://api.spotify.com/v1/tracks/1LhMopPAallLeaeNutqbgS;https://api.spotify.com/v1/audio-analysis/1LhMopPAallLeaeNutqbgS;278893;4
Pop Smoke-Hello;0eDvMgVFoNV3TpwtrVCoTj;2r6OAV3WsYtXuXjvJ1lIDi;212;;81;;1,151,809;184,962,025; day; 2020-07-20;0,905;0,647;10;-5,065;0;0,107;0,0187;0;0,282;0,367;130,97;audio_features;spotify:track:2r6OAV3WsYtXuXjvJ1lIDi;https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi;https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi;190534;4
Lil Durk-All My Life;3hcs9uc56yIGFCSy9leWe7;6T7FXSuXykeGktMLGp8WgE;105;;14;;3,353,981;184,952,632; day; 2023-05-26;0,787;0,57;3;-5,881;1;0,225;0,0449;0;0,135;0,733;142,974;audio_features;spotify:track:6T7FXSuXykeGktMLGp8WgE;https://api.spotify.com/v1/tracks/6T7FXSuXykeGktMLGp8WgE;https://api.spotify.com/v1/audio-analysis/6T7FXSuXykeGktMLGp8WgE;223879;4
Rochy RD-Ella No Es Tuya - Remix;4riOEaOW5hCeqomFDBk0aP;5YYW3yRktprLRr47WK219Y;130;;21;;2,432,034;184,944,994; day; 2021-02-03;0,585;0,611;6;-4,132;1;0,288;0,39;0;0,649;0,962;97,041;audio_features;spotify:track:5YYW3yRktprLRr47WK219Y;https://api.spotify.com/v1/tracks/5YYW3yRktprLRr47WK219Y;https://api.spotify.com/v1/audio-analysis/5YYW3yRktprLRr47WK219Y;218107;4
Zion & Lennox-Yo Voy;21451j1KhjAiaYKflxBjr1;5gflgO9EPbIBf16n5TKnQS;178;;52;;1,333,110;184,898,784; day; 2004-05-04;0,808;0,697;10;-5,899;1;0,241;0,041;0;0,0546;0,554;95,06;audio_features;spotify:track:5gflgO9EPbIBf16n5TKnQS;https://api.spotify.com/v1/tracks/5gflgO9EPbIBf16n5TKnQS;https://api.spotify.com/v1/audio-analysis/5gflgO9EPbIBf16n5TKnQS;232020;4
Kodak Black-Tunnel Vision;46SHBwWsqBkxI7EeeBEQG7;4Q3N4Ct4zCuIHuZ65E3BD4;221;;37;;1,577,385;184,873,540; day; 2017-03-31;0,497;0,489;11;-7,724;0;0,294;0,0576;0,0000991;0,122;0,231;171,853;audio_features;spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4;https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4;https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4;268187;4
Bruno Mars-Smokin Out The Window;0du5cEVh5yTK9QJze8zA0C;7sMBvZCSUl99bJLXZaLa0b;112;8;6;;4,468,749;184,842,709; day; 2021-11-11;0,627;0,618;2;-8,529;1;0,0437;0,0558;0;0,351;0,848;82,03;audio_features;spotify:track:7sMBvZCSUl99bJLXZaLa0b;https://api.spotify.com/v1/tracks/7sMBvZCSUl99bJLXZaLa0b;https://api.spotify.com/v1/audio-analysis/7sMBvZCSUl99bJLXZaLa0b;197443;4
Zac Efron-Rewrite The Stars;6U1dBXJhC8gXFjamvFTmHg;630sXRhIcfwr2e4RdNtjKN;184;;18;;2,082,501;184,731,168; day; 2017-11-17;0,684;0,619;10;-7,005;1;0,0386;0,0716;0;0,122;0,284;125,046;audio_features;spotify:track:630sXRhIcfwr2e4RdNtjKN;https://api.spotify.com/v1/tracks/630sXRhIcfwr2e4RdNtjKN;https://api.spotify.com/v1/audio-analysis/630sXRhIcfwr2e4RdNtjKN;217440;4
Marília Mendonça-Leão;1yR65psqiazQpeM79CcGh8;2K9kZpwD2CzTa6iiSYYOoO;117;;28;;2,465,980;184,577,943; day; 2022-12-09;0,743;0,865;6;-3,897;1;0,0315;0,449;0,00000305;0,297;0,794;129,999;audio_features;spotify:track:2K9kZpwD2CzTa6iiSYYOoO;https://api.spotify.com/v1/tracks/2K9kZpwD2CzTa6iiSYYOoO;https://api.spotify.com/v1/audio-analysis/2K9kZpwD2CzTa6iiSYYOoO;166775;4
Sam Feldt-Post Malone;20gsENnposVs2I4rQ5kvrf;36orMWv2PgvnzXsd5CJ0yL;196;;57;;1,341,613;184,153,377; day; 2019-08-16;0,59;0,642;7;-3,87;1;0,122;0,0771;0;0,105;0,651;107,356;audio_features;spotify:track:36orMWv2PgvnzXsd5CJ0yL;https://api.spotify.com/v1/tracks/36orMWv2PgvnzXsd5CJ0yL;https://api.spotify.com/v1/audio-analysis/36orMWv2PgvnzXsd5CJ0yL;174444;4
French Montana-No Stylist;6vXTefBL93Dj5IqAWq6OTv;04MLEeAMuV9IlHEsD8vF6A;172;;23;;1,958,445;183,799,468; day; 2018-09-20;0,765;0,704;5;-4,589;0;0,127;0,0215;0;0,227;0,498;147,055;audio_features;spotify:track:04MLEeAMuV9IlHEsD8vF6A;https://api.spotify.com/v1/tracks/04MLEeAMuV9IlHEsD8vF6A;https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A;192172;4
Sam Smith-Too Good At Goodbyes - Edit;2wY79sveU1sp5g7SokKOiI;0mel2N9Ws9r4yLQn5QE21Y;54;54;1;(x4);4,489,244;183,582,476; day; 2017-09-08;0,653;0,378;5;-8,273;1;0,0533;0,658;0;0,177;0,54;91,835;audio_features;spotify:track:0mel2N9Ws9r4yLQn5QE21Y;https://api.spotify.com/v1/tracks/0mel2N9Ws9r4yLQn5QE21Y;https://api.spotify.com/v1/audio-analysis/0mel2N9Ws9r4yLQn5QE21Y;201000;4
LE SSERAFIM-ANTIFRAGILE;4SpbR6yFEvexJuaBpgAU5p;4fsQ0K37TOXa3hEQfjEic1;138;;50;;1,608,367;183,319,876; day; 2022-10-17;0,882;0,797;10;-3,299;0;0,0819;0,0821;0;0,113;0,824;105,025;audio_features;spotify:track:4fsQ0K37TOXa3hEQfjEic1;https://api.spotify.com/v1/tracks/4fsQ0K37TOXa3hEQfjEic1;https://api.spotify.com/v1/audio-analysis/4fsQ0K37TOXa3hEQfjEic1;184444;4
SZA-Low;7tYKF4w9nC0nq9CsPZTHyP;2GAhgAjOhEmItWLfgisyOn;121;;17;;3,706,158;183,055,508; day; 2022-12-09;0,698;0,546;0;-7,234;0;0,0559;0,425;0,00314;0,16;0,335;145,044;audio_features;spotify:track:2GAhgAjOhEmItWLfgisyOn;https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn;https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn;181080;4
Taylor Swift-Who’s Afraid of Little Old Me?;06HL4z0CvFAxyc27GXpf02;36t6frENUtCYKuZus6aYDO;68;2;9;;12,966,995;182,822,331; day; 2024-04-18;0,606;0,338;0;-10,555;1;0,048;0,315;0;0,106;0,238;119,88;audio_features;spotify:track:36t6frENUtCYKuZus6aYDO;https://api.spotify.com/v1/tracks/36t6frENUtCYKuZus6aYDO;https://api.spotify.com/v1/audio-analysis/36t6frENUtCYKuZus6aYDO;334085;4
Alesso-Heroes (we could be);4AVFqumd2ogHFlRbKIjp1t;77sHtGTWrw6FyUHCLlssle;353;3;9;;1,132,045;182,437,793; day; 2014-09-15;0,519;0,75;5;-4,153;1;0,0554;0,0364;0;0,212;0,366;125,859;audio_features;spotify:track:77sHtGTWrw6FyUHCLlssle;https://api.spotify.com/v1/tracks/77sHtGTWrw6FyUHCLlssle;https://api.spotify.com/v1/audio-analysis/77sHtGTWrw6FyUHCLlssle;209867;4
JHAYCO-Holanda;6nVcHLIgY5pE2YCl8ubca1;6irysuQyZWd7Bjj7ePiOs2;102;;27;;2,503,798;182,142,562; day; 2023-07-28;0,831;0,759;1;-3,627;0;0,0502;0,277;0;0,125;0,244;107,961;audio_features;spotify:track:6irysuQyZWd7Bjj7ePiOs2;https://api.spotify.com/v1/tracks/6irysuQyZWd7Bjj7ePiOs2;https://api.spotify.com/v1/audio-analysis/6irysuQyZWd7Bjj7ePiOs2;231693;4
Migos-T-Shirt;6oMuImdp5ZcFhWP0ESe6mG;7KOlJ92bu51cltsD9KU5I7;238;;37;;1,439,911;181,910,520; day; 2017-04-07;0,865;0,687;10;-3,744;0;0,217;0,242;0;0,158;0,486;139,023;audio_features;spotify:track:7KOlJ92bu51cltsD9KU5I7;https://api.spotify.com/v1/tracks/7KOlJ92bu51cltsD9KU5I7;https://api.spotify.com/v1/audio-analysis/7KOlJ92bu51cltsD9KU5I7;242407;4
Pink Sweat$-At My Worst;1W7FNibLa0O0b572tB2w7t;2MJz8BxxMsERULatmBikDH;191;;66;;1,221,202;181,892,677; day; 2021-02-12;0,813;0,415;0;-5,926;1;0,0349;0,777;0;0,131;0,667;91,921;audio_features;spotify:track:2MJz8BxxMsERULatmBikDH;https://api.spotify.com/v1/tracks/2MJz8BxxMsERULatmBikDH;https://api.spotify.com/v1/audio-analysis/2MJz8BxxMsERULatmBikDH;170345;4
Ed Sheeran-I See Fire;6eUKZXaKkcviH0Ku9w2n3V;5pY3ovFxbvAg7reGZjJQSp;505;;30;;710,642;181,292,751; day; 2014-06-21;0,641;0,176;6;-11,692;1;0,0349;0,638;0,00000514;0,252;0,297;76,031;audio_features;spotify:track:5pY3ovFxbvAg7reGZjJQSp;https://api.spotify.com/v1/tracks/5pY3ovFxbvAg7reGZjJQSp;https://api.spotify.com/v1/audio-analysis/5pY3ovFxbvAg7reGZjJQSp;299147;4
Sia-Thunderclouds;5WUlDfRSoLAfcVSX1WnrxN;5a8RPWgKSmcGBGcffmIrUi;181;;30;;1,758,895;181,272,332; day; 2018-08-09;0,691;0,716;7;-5,985;1;0,0351;0,0085;0,00000906;0,263;0,507;112,035;audio_features;spotify:track:5a8RPWgKSmcGBGcffmIrUi;https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi;https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi;187027;4
Sam Smith-Like I Can;2wY79sveU1sp5g7SokKOiI;0mJBiaODgK0XjOLCN5fItq;352;;18;;1,543,015;181,242,697; day; 2014-01-01;0,657;0,628;7;-6,627;0;0,0379;0,348;0,0000201;0,124;0,483;99,924;audio_features;spotify:track:0mJBiaODgK0XjOLCN5fItq;https://api.spotify.com/v1/tracks/0mJBiaODgK0XjOLCN5fItq;https://api.spotify.com/v1/audio-analysis/0mJBiaODgK0XjOLCN5fItq;167066;4
Creepy Nuts-Bling-Bang-Bang-Born;0pWR7TsFhvSCnbmHDjWgrE;0kdqcbwei4MDWFEX5f33yG;107;;52;;1,974,947;181,152,146; day; 2024-01-07;0,853;0,822;6;-6,836;0;0,246;0,0841;0,00985;0,166;0,746;157,013;audio_features;spotify:track:0kdqcbwei4MDWFEX5f33yG;https://api.spotify.com/v1/tracks/0kdqcbwei4MDWFEX5f33yG;https://api.spotify.com/v1/audio-analysis/0kdqcbwei4MDWFEX5f33yG;168136;4
Lauv-fuck, i'm lonely;5JZ7CnR6gTvEMKX4g70Amv;322tcqPhma7F6hfCeLisx0;148;;26;;1,853,049;180,679,246; day; 2019-08-02;0,806;0,558;9;-6,46;1;0,0683;0,482;0;0,0618;0,678;95,016;audio_features;spotify:track:322tcqPhma7F6hfCeLisx0;https://api.spotify.com/v1/tracks/322tcqPhma7F6hfCeLisx0;https://api.spotify.com/v1/audio-analysis/322tcqPhma7F6hfCeLisx0;198973;4
ThxSoMch-SPIT IN MY FACE!;4MvZhE1iuzttcoyepkpfdF;1N8TTK1Uoy7UvQNUazfUt5;139;;60;;1,763,748;180,420,611; day; 2022-12-20;0,73;0,785;8;-6,512;1;0,0554;0,0464;0,0216;0,111;0,649;94,094;audio_features;spotify:track:1N8TTK1Uoy7UvQNUazfUt5;https://api.spotify.com/v1/tracks/1N8TTK1Uoy7UvQNUazfUt5;https://api.spotify.com/v1/audio-analysis/1N8TTK1Uoy7UvQNUazfUt5;147875;4
Rihanna-Love On The Brain;5pKCCKE2ajJHZ9KAiaK11H;2aksifNn5ph8igDOkPBA02;283;;26;;2,504,010;179,281,662; day; 2016-01-28;0,509;0,637;4;-4,83;0;0,0471;0,0717;0,0000108;0,0789;0,378;172,006;audio_features;spotify:track:2aksifNn5ph8igDOkPBA02;https://api.spotify.com/v1/tracks/2aksifNn5ph8igDOkPBA02;https://api.spotify.com/v1/audio-analysis/2aksifNn5ph8igDOkPBA02;224000;3
BENNETT-Vois sur ton chemin - Techno Mix;1r43wW70tnGUauQYvY5w48;31nfdEooLEq7dn3UMcIeB5;134;;65;;1,890,818;179,262,449; day; 2023-08-04;0,634;0,824;2;-3,394;0;0,047;0,0908;0,0711;0,119;0,371;137,959;audio_features;spotify:track:31nfdEooLEq7dn3UMcIeB5;https://api.spotify.com/v1/tracks/31nfdEooLEq7dn3UMcIeB5;https://api.spotify.com/v1/audio-analysis/31nfdEooLEq7dn3UMcIeB5;178156;4
Tove Lo-Cool Girl;4NHQUGzhtTLFvgF5SZesLK;5LWVXN39UpNyhkYnBvDfyq;160;;24;;1,688,194;179,251,344; day; 2016-08-04;0,674;0,71;9;-7,042;0;0,111;0,343;0,00000671;0,129;0,234;101,983;audio_features;spotify:track:5LWVXN39UpNyhkYnBvDfyq;https://api.spotify.com/v1/tracks/5LWVXN39UpNyhkYnBvDfyq;https://api.spotify.com/v1/audio-analysis/5LWVXN39UpNyhkYnBvDfyq;197816;4
Jay Rock-King's Dead;28ExwzUQsvgJooOI0X1mr3;51rXHuKN8Loc4sUlKPODgH;168;;26;;1,941,776;178,977,562; day; 2018-01-12;0,645;0,705;1;-5,008;1;0,299;0,000813;0;0,128;0,376;137,133;audio_features;spotify:track:51rXHuKN8Loc4sUlKPODgH;https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH;https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH;229670;4
Joel Corry-OUT OUT;6DgP9otnZw5z6daOntINxp;6Dy1jexKYriXAVG6evyUTJ;157;;40;;1,707,857;178,913,639; day; 2021-08-13;0,787;0,833;8;-4,403;1;0,0478;0,018;0,00747;0,0374;0,796;123,97;audio_features;spotify:track:6Dy1jexKYriXAVG6evyUTJ;https://api.spotify.com/v1/tracks/6Dy1jexKYriXAVG6evyUTJ;https://api.spotify.com/v1/audio-analysis/6Dy1jexKYriXAVG6evyUTJ;162604;4
Kanye West-Praise God;5K4W6rqBFWDnAN6FQUkS6x;0WSEq9Ko4kFPt8yo3ICd6T;158;2;7;;5,363,987;178,373,918; day; 2021-08-29;0,798;0,545;1;-6,466;1;0,168;0,00904;0,0000948;0,258;0,212;118,029;audio_features;spotify:track:0WSEq9Ko4kFPt8yo3ICd6T;https://api.spotify.com/v1/tracks/0WSEq9Ko4kFPt8yo3ICd6T;https://api.spotify.com/v1/audio-analysis/0WSEq9Ko4kFPt8yo3ICd6T;226653;4
Rauw Alejandro-PUNTO 40;1mcTU81TzQhprhouKaTkpq;58cEG7FsVoipRiRKUMgOjo;122;;42;;2,213,400;178,361,163; day; 2022-11-11;0,857;0,829;0;-0,484;1;0,0842;0,00112;0,015;0,255;0,208;106,993;audio_features;spotify:track:58cEG7FsVoipRiRKUMgOjo;https://api.spotify.com/v1/tracks/58cEG7FsVoipRiRKUMgOjo;https://api.spotify.com/v1/audio-analysis/58cEG7FsVoipRiRKUMgOjo;190654;4
Tiago PZK-Entre Nosotros;5Y3MV9DZ0d87NnVm56qSY1;6w8yBI2vthyN9UnwO4UBWb;144;;31;;1,959,905;177,801,345; day; 2021-07-08;0,729;0,513;5;-6,345;0;0,0455;0,494;0,0000011;0,137;0,789;170,064;audio_features;spotify:track:6w8yBI2vthyN9UnwO4UBWb;https://api.spotify.com/v1/tracks/6w8yBI2vthyN9UnwO4UBWb;https://api.spotify.com/v1/audio-analysis/6w8yBI2vthyN9UnwO4UBWb;192353;3
Drake-Portland;3TVXtAsR1Inumwj472S9r4;2bjwRfXMk4uRgOD9IBYl9h;167;6;3;(x1);3,967,179;177,780,262; day; 2017-03-18;0,925;0,443;1;-8,216;1;0,264;0,0172;0;0,276;0,35;136,078;audio_features;spotify:track:2bjwRfXMk4uRgOD9IBYl9h;https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h;https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h;236615;4
DENNIS-Tá OK;6xlRSRMLgZbsSNd0BMobwy;0fABszUFNbNq9IW503Gj8v;104;;25;;2,572,867;177,616,083; day; 2023-05-04;0,863;0,96;11;-1,458;1;0,0492;0,497;0,00526;0,0853;0,586;130,118;audio_features;spotify:track:0fABszUFNbNq9IW503Gj8v;https://api.spotify.com/v1/tracks/0fABszUFNbNq9IW503Gj8v;https://api.spotify.com/v1/audio-analysis/0fABszUFNbNq9IW503Gj8v;92093;4
Migos-MotorSport;6oMuImdp5ZcFhWP0ESe6mG;1YZfcVLbbJwfizR5cDOp3q;175;;30;;1,756,307;177,505,897; day; 2017-10-27;0,901;0,529;2;-4,443;1;0,191;0,0519;0;0,179;0,146;138,003;audio_features;spotify:track:1YZfcVLbbJwfizR5cDOp3q;https://api.spotify.com/v1/tracks/1YZfcVLbbJwfizR5cDOp3q;https://api.spotify.com/v1/audio-analysis/1YZfcVLbbJwfizR5cDOp3q;307660;4
Fuerza Regida-TÚ NAME;0ys2OFYzWYB5hRDLCsBqxt;3FqUPvubYeRCMsdJ02QyZR;106;;50;;2,254,587;177,431,727; day; 2024-02-09;0,76;0,747;0;-5,083;0;0,0282;0,0675;0,00000273;0,309;0,884;128,912;audio_features;spotify:track:3FqUPvubYeRCMsdJ02QyZR;https://api.spotify.com/v1/tracks/3FqUPvubYeRCMsdJ02QyZR;https://api.spotify.com/v1/audio-analysis/3FqUPvubYeRCMsdJ02QyZR;152079;3
J Balvin-Sigo Extrañándote;1vyhD5VmyZ7KMfW5gqLgo5;6qDF4wWL49CAVbgT7yuHl8;240;;66;;1,047,876;176,959,602; day; 2016-06-24;0,889;0,853;9;-4,26;1;0,241;0,154;0,000107;0,205;0,922;93,022;audio_features;spotify:track:6qDF4wWL49CAVbgT7yuHl8;https://api.spotify.com/v1/tracks/6qDF4wWL49CAVbgT7yuHl8;https://api.spotify.com/v1/audio-analysis/6qDF4wWL49CAVbgT7yuHl8;201280;4
Halsey-Graveyard;26VFTg2z8YR0cCuwLzESi2;6V9fHiv84WlVTg7CSnIVY2;146;;25;;2,312,853;176,927,942; day; 2019-09-13;0,667;0,583;11;-5,127;0;0,0747;0,231;0,0000448;0,181;0,187;92,043;audio_features;spotify:track:6V9fHiv84WlVTg7CSnIVY2;https://api.spotify.com/v1/tracks/6V9fHiv84WlVTg7CSnIVY2;https://api.spotify.com/v1/audio-analysis/6V9fHiv84WlVTg7CSnIVY2;181806;4
Flo Milli-Never Lose Me;08PvCOlef4xdOr20jFSTPd;6uTPdRrEDeH8Fyg5L5qmeU;89;;23;;2,836,943;176,822,999; day; 2023-11-30;0,781;0,567;1;-7,857;1;0,0969;0,0504;0;0,0981;0,0743;121,964;audio_features;spotify:track:6uTPdRrEDeH8Fyg5L5qmeU;https://api.spotify.com/v1/tracks/6uTPdRrEDeH8Fyg5L5qmeU;https://api.spotify.com/v1/audio-analysis/6uTPdRrEDeH8Fyg5L5qmeU;125902;4
Taylor Swift-You're On Your Own, Kid;06HL4z0CvFAxyc27GXpf02;4D7BCuvgdJlYvlX5WlN54t;72;9;5;;12,842,734;176,533,638; day; 2022-10-21;0,696;0,39;2;-10,331;1;0,0616;0,447;0,0000155;0,125;0,395;120,032;audio_features;spotify:track:4D7BCuvgdJlYvlX5WlN54t;https://api.spotify.com/v1/tracks/4D7BCuvgdJlYvlX5WlN54t;https://api.spotify.com/v1/audio-analysis/4D7BCuvgdJlYvlX5WlN54t;194207;4
Kygo-Lose Somebody;23fqKkggKUBHNkbKtXEls4;1sgDyuLooyvEML4oHspNza;158;;30;;1,992,542;176,437,808; day; 2020-05-29;0,58;0,586;1;-6,883;1;0,0357;0,344;0;0,0755;0,507;147,988;audio_features;spotify:track:1sgDyuLooyvEML4oHspNza;https://api.spotify.com/v1/tracks/1sgDyuLooyvEML4oHspNza;https://api.spotify.com/v1/audio-analysis/1sgDyuLooyvEML4oHspNza;199549;4
Hailee Steinfeld-Most Girls;5p7f24Rk5HkUZsaS3BLG5F;2mfUa8bLs2s5N4VaqJZ4lZ;211;;48;;1,323,404;176,407,937; day; 2017-04-28;0,755;0,57;9;-7,132;1;0,0888;0,0416;0;0,0891;0,406;102,991;audio_features;spotify:track:2mfUa8bLs2s5N4VaqJZ4lZ;https://api.spotify.com/v1/tracks/2mfUa8bLs2s5N4VaqJZ4lZ;https://api.spotify.com/v1/audio-analysis/2mfUa8bLs2s5N4VaqJZ4lZ;204400;4
David Guetta-Dangerous;1Cs0zKBU1kc0i8ypK3B9ai;7pqgMEKsDMOHUdFQ7n0N9K;259;78;1;(x2);1,501,748;176,226,383; day; 2014-11-10;0,466;0,747;4;-4,838;0;0,0795;0,417;0,00000976;0,107;0,43;92,161;audio_features;spotify:track:7pqgMEKsDMOHUdFQ7n0N9K;https://api.spotify.com/v1/tracks/7pqgMEKsDMOHUdFQ7n0N9K;https://api.spotify.com/v1/audio-analysis/7pqgMEKsDMOHUdFQ7n0N9K;203641;4
Bad Bunny-Me Fui de Vacaciones;4q3ewBCX7sLwd24euuV69X;28GCbKgjlVD9eDmasGbe0T;121;;12;;5,804,487;175,931,050; day; 2022-05-06;0,714;0,645;10;-5,493;1;0,0514;0,229;0,00083;0,0942;0,434;85,046;audio_features;spotify:track:28GCbKgjlVD9eDmasGbe0T;https://api.spotify.com/v1/tracks/28GCbKgjlVD9eDmasGbe0T;https://api.spotify.com/v1/audio-analysis/28GCbKgjlVD9eDmasGbe0T;180930;4
Sia-The Greatest;5WUlDfRSoLAfcVSX1WnrxN;6bLopGnirdrilrpdVB6Um1;95;28;5;;3,087,684;175,863,657; day; 2016-10-21;0,639;0,785;10;-6,167;0;0,174;0,0174;0,00107;0,0512;0,686;191,95;audio_features;spotify:track:6bLopGnirdrilrpdVB6Um1;https://api.spotify.com/v1/tracks/6bLopGnirdrilrpdVB6Um1;https://api.spotify.com/v1/audio-analysis/6bLopGnirdrilrpdVB6Um1;210920;4
